key,source,target,Translation Notes,Outstanding issues
ST_Commu_MD/Title_runintochr_0303_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0303_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0303_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0303_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0303_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0303_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0304_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0304_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0304_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0304_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0304_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0304_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0304_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0305_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0305_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0305_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0305_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0305_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0305_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0305_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0306_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0306_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0306_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0306_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0306_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0306_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0306_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0401_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0401_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0401_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0401_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0401_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0401_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0401_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0402_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0402_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0402_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0402_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0402_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0402_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0402_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0403_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0403_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0403_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0403_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0403_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0403_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0403_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0404_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0404_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0404_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0404_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0404_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0404_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0404_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0405_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0405_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0405_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0405_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0405_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0405_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0405_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0406_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0406_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0406_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0406_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0406_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0406_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0406_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0501_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0501_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0501_C_03_00,仕事終わりにばったり　激励,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0501_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0501_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0501_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0501_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0502_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0502_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0502_C_03_00,仕事終わりにばったり　激励,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0502_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0502_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0502_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0502_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0601_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0601_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0601_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0601_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0601_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0601_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0601_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0602_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0602_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0602_C_03_00,仕事終わりにばったり　激励,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0602_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0602_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0602_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0602_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_spworkchr_0104_A_01_00,やよいのもやし栽培,Yayoi's bean sprout cultivation,,
ST_Commu_MD/Title_spworkchr_0104_A_02_00,やよいのもやし料理,Yayoi's Bean Sprouts Cooking,,
ST_Commu_MD/Title_spworkchr_0107_A_01_00,ゴホービは何にしよう？,What should I make for Gohobi?,,
ST_Commu_MD/Title_spworkchr_0111_A_01_00,ラジオのお仕事☆,Radio Work☆,,
ST_Commu_MD/Title_spworkchr_0112_A_01_00,あずさの恋愛相談,Azusa's love advice,,
ST_Commu_MD/Title_spworkchr_0201_A_01_00,蘭子と自分なりの言葉,Ranko and her own words,,
ST_Commu_MD/Title_spworkchr_0301_A_01_00,チャレンジ、クイズ番組！,"Challenge, Quiz Show!",,
ST_Commu_MD/Title_spworkchr_0304_A_01_00,紬の名古屋レポート,Tsumugi's Nagoya Report,,
ST_Commu_MD/Title_spworkchr_0304_A_02_00,紬の大阪レポート,Tsumugi's report from Osaka,,
ST_Commu_MD/Title_spworkchr_0501_A_01_00,挑戦、超シークレットライブ！,"Challenge, Super Secret Live!",,
ST_Commu_MD/Title_spworkchr_0502_A_01_00,パレードを盛り上げるために,To make the parade more exciting,,
ST_Commu_MD/Title_spworkchr_0602_A_01_00,最先端ライブのために,For the most advanced live performance!,,
ST_Commu_MD/Title_workchr_0101_A_01_00,レッツ！アイドルクッキング,Let's! Idol Cooking!,,
ST_Commu_MD/Title_workchr_0101_B_01_00,ドキッ☆アイドルだらけの運動会！,Surprise! A field day full of idols!,,
ST_Commu_MD/Title_workchr_0101_C_01_00,ＴＯＰxＴＯＰ！,TOPxTOP!,,
ST_Commu_MD/Title_workchr_0102_A_01_00,食べ歩きおにぎりツアー,Eating and walking onigiri tour,,
ST_Commu_MD/Title_workchr_0102_B_01_00,『さわやか清涼飲料水』のＣМ撮影,"Shooting a commercial for ""Refreshing Soft Drink",,
ST_Commu_MD/Title_workchr_0102_C_01_00,星井 美希サイン会,Miki Hoshii Autograph Session,,
ST_Commu_MD/Title_workchr_0103_A_01_00,ＭＵＳＩＣ　ＳＥＶＥＮ,MUSIC SEVEN,,
ST_Commu_MD/Title_workchr_0103_B_01_00,月刊ミュージック・ブースター,Monthly Music Booster,,
ST_Commu_MD/Title_workchr_0103_C_01_00,おうたといっしょ,Let's sing along,,
ST_Commu_MD/Title_workchr_0104_A_01_00,アイドルオススメフード,Idol's recommended food,,
ST_Commu_MD/Title_workchr_0104_B_01_00,地元スターアイドル・やよい！,Local Star Idol Yayoi!,,
ST_Commu_MD/Title_workchr_0104_C_01_00,アイドル＆家族で遊びに行こう！,Let's go play with idols & family!,,
ST_Commu_MD/Title_workchr_0105_A_01_00,サーチ！世界㊙探検隊,Search! World Wildlife Expedition,,
ST_Commu_MD/Title_workchr_0105_B_01_00,日本茶のキャンペーンガール,Japanese Tea Campaign Girl,,
ST_Commu_MD/Title_workchr_0105_C_01_00,Ｌｏｖｅｌｙ　愛☆ドル,Lovely Ai☆dol,,
ST_Commu_MD/Title_workchr_0106_A_01_00,ウィーアースポーツ！！,We Are Sports!,,
ST_Commu_MD/Title_workchr_0106_B_01_00,スタイリッシュ・コーディネーター,Stylish Coordinator,,
ST_Commu_MD/Title_workchr_0106_C_01_00,恋するボンゴレビアンコ,Bongo Levianco in Love,,
ST_Commu_MD/Title_workchr_0107_A_01_00,びっくり世界新記録,Surprising New World Record,,
ST_Commu_MD/Title_workchr_0107_B_01_00,ミディアムホールで真美と握手！,Shake hands with Mami at Media Hall!,,
ST_Commu_MD/Title_workchr_0107_C_01_00,タメニナルＴＶ,Tameni Naru TV,,
ST_Commu_MD/Title_workchr_0108_A_01_00,我往くは、らーめん道なり,My Way is the Ramen Road,,
ST_Commu_MD/Title_workchr_0108_B_01_00,プラネタリウム～星々の語らい～,Planetarium ~Talking with the Stars~,,
ST_Commu_MD/Title_workchr_0108_C_01_00,古都・アイドルと巡る旅,Traveling with idols in the old capital,,
ST_Commu_MD/Title_workchr_0109_A_01_00,ＴＨＥ　ＩＤＯＬ　ＬＥＧＥＮＤ,THE IDOL LEGEND,,
ST_Commu_MD/Title_workchr_0109_B_01_00,日本もっと知りまＳＨＯＷ・沖縄編,Nihon Motto Shiru Mashimasho: Okinawa Edition,,
ST_Commu_MD/Title_workchr_0109_C_01_00,とびだせ動物ワールド,Animal World,,
ST_Commu_MD/Title_workchr_0110_A_01_00,清涼飲料水のキャンペーンイベント,Soft Drink Campaign Event,,
ST_Commu_MD/Title_workchr_0110_B_01_00,アイドル×山ガール・秘境を行く！,Idol x Mountain Girl: Going to unexplored areas!,,
ST_Commu_MD/Title_workchr_0110_C_01_00,伊織のライブＭＣの魅力に迫る！,The charm of Iori's live MC!,,
ST_Commu_MD/Title_workchr_0111_A_01_00,びっくり世界新記録,Surprising New World Record,,
ST_Commu_MD/Title_workchr_0111_B_01_00,ミディアムホールで亜美と握手！,Shaking hands with Ami at Media Hall!,,
ST_Commu_MD/Title_workchr_0111_C_01_00,タメニナルＴＶ,Tameninal TV,,
ST_Commu_MD/Title_workchr_0112_A_01_00,突撃取材！伝説の占い師を追え,A special report! The Legendary Fortune Teller!,,
ST_Commu_MD/Title_workchr_0112_B_01_00,ザ・アイドル温泉旅館！,The Idol Onsen Ryokan!,,
ST_Commu_MD/Title_workchr_0112_C_01_00,魅惑のアイドル特集,Fascinating Idol Special,,
ST_Commu_MD/Title_workchr_0113_A_01_00,アイドル生討論,Idol Live Discussion,,
ST_Commu_MD/Title_workchr_0113_B_01_00,改革！？　律子の１日市長,Reform??　Ritsuko as a Mayor-for-a-Day,,
ST_Commu_MD/Title_workchr_0113_C_01_00,秋月 律子のミニライブ,Ritsuko Akizuki's Mini Live,,
ST_Commu_MD/Title_workchr_0201_A_01_00,神崎 蘭子の漆黒の宴,Kanzaki Ranko's Banquet of Darkness,,
ST_Commu_MD/Title_workchr_0201_B_01_00,黒薔薇と姫騎士,Black Rose and Princess Knight,,
ST_Commu_MD/Title_workchr_0201_C_01_00,敬礼！！　蘭子の１日署長,Salute! Ranko as the Chief-for-a-Day,,
ST_Commu_MD/Title_workchr_0202_A_01_00,謎解き！　ＳＨＯＷＴＩＭＥ,Solve the riddle! SHOWTIME,,
ST_Commu_MD/Title_workchr_0202_B_01_00,杏ののんびり温泉旅,Anzu's Relaxing Trip to Hot Springs,,
ST_Commu_MD/Title_workchr_0202_C_01_00,ワタクシたちの部屋,Our Room,"use of watakushi doesn't really change the meaning enough to 
justify leaving it romanized -F91",
ST_Commu_MD/Title_workchr_0203_A_01_00,ＪＫ百Ｋ,JK-100K,,
ST_Commu_MD/Title_workchr_0203_B_01_00,激熱！　ダンス・オン・ダンス,Fierce Heat! Dance on Dance,,
ST_Commu_MD/Title_workchr_0203_C_01_00,キラキラ☆キャワティーン,Kira Kira☆Kawateen,,
ST_Commu_MD/Title_workchr_0204_A_01_00,新店舗のプロモーション,New Store Promotion,,
ST_Commu_MD/Title_workchr_0204_B_01_00,アイドルＶＳ話題アトラクション！,Idol VS Hot Topic Attraction!,,
ST_Commu_MD/Title_workchr_0204_C_01_00,きらりファッショントークショー,Kirari Fashion Talk Show,,
ST_Commu_MD/Title_workchr_0205_A_01_00,魔法っ娘ピュアリンハート・第２期,Magical Girl Purilliant Heart: 2nd Season,,
ST_Commu_MD/Title_workchr_0205_B_01_00,ウサミン星から来たメイドさん♥,Maid from Planet Usamin♥,,
ST_Commu_MD/Title_workchr_0205_C_01_00,菜々のアイドルグッズ,Nana's idol goods,,
ST_Commu_MD/Title_workchr_0301_A_01_00,春日 未来のミニライブ,Mirai Kasuga's Mini Live,,
ST_Commu_MD/Title_workchr_0301_B_01_00,牛乳のおいしい飲み方,How to drink good milk,,
ST_Commu_MD/Title_workchr_0301_C_01_00,月刊プリズム,Monthly Prism,,
ST_Commu_MD/Title_workchr_0302_A_01_00,静香のうどん屋　１日店長,Shizuka's as a Udon Shop Manager-for-a-day,,
ST_Commu_MD/Title_workchr_0302_B_01_00,週刊ボンバー,Weekly Bomber,,
ST_Commu_MD/Title_workchr_0302_C_01_00,希望ヶ碕美術館オープン記念特番,Mika Jougasaki's Art Museum Opening Special Program,,
ST_Commu_MD/Title_workchr_0303_A_01_00,私立堤下高校文化祭,Tsutsumishita Private High School Cultural Festival,,
ST_Commu_MD/Title_workchr_0303_B_01_00,月刊ハッピーセンス,Monthly Happy Sense,,
ST_Commu_MD/Title_workchr_0303_C_01_00,とってもステーキ　１日店長,Tottomo Steak: Manager for a day,,
ST_Commu_MD/Title_workchr_0304_A_01_00,和菓子の新作発表会,New Japanese sweets presentation,,
ST_Commu_MD/Title_workchr_0304_B_01_00,週刊ボンバー増刊号,Weekly Bomber extra issue,,
ST_Commu_MD/Title_workchr_0304_C_01_00,古都の庭園を巡る,Touring the Gardens of the Ancient Capital,,
ST_Commu_MD/Title_workchr_0305_A_01_00,チャレンジＴＨＥアイドル,Challenge THE Idol,,
ST_Commu_MD/Title_workchr_0305_B_01_00,アイドルといっしょ！,Together with idols!,,
ST_Commu_MD/Title_workchr_0305_C_01_00,リゾート地のキャンペーンガール,Resort Area Campaign Girl,,
ST_Commu_MD/Title_workchr_0401_A_01_00,新作ゲームのキャンペーンガール,New Game Ambassador,,
ST_Commu_MD/Title_workchr_0401_B_01_00,アイドル☆シャングリラ,Idol☆Shangri-La,,
ST_Commu_MD/Title_workchr_0401_C_01_00,甜花とおしゃべりトークショー,Chatting Talkshow with Tenka,,
ST_Commu_MD/Title_workchr_0402_A_01_00,助けてお姉様！,"Help me, big sister!",,
ST_Commu_MD/Title_workchr_0402_B_01_00,咲耶のフラワーショップ１日店員,Sakuya as a flower store clerk for-a-day,,
ST_Commu_MD/Title_workchr_0402_C_01_00,ぶらり訪問・旅日記,Burari visit and travel diary,,
ST_Commu_MD/Title_workchr_0403_A_01_00,ばはむーときっず,Bahamut Kiz,,
ST_Commu_MD/Title_workchr_0403_B_01_00,週刊ボンバー,Weekly Bomber,,
ST_Commu_MD/Title_workchr_0403_C_01_00,ジャスティスＶ＆ヤキニクマン,Justice V & Yakiniku Man,,
ST_Commu_MD/Title_workchr_0404_A_01_00,ブティックのキャンペーンガール,Boutique Campaign Girl,,
ST_Commu_MD/Title_workchr_0404_B_01_00,大崎 甘奈のミニライブ,Amana Osaki's Mini Live,,
ST_Commu_MD/Title_workchr_0404_C_01_00,『風邪予防強化月間』のＣＭ撮影,"Filming a commercial for ""Cold Prevention Month",,
ST_Commu_MD/Title_workchr_0405_A_01_00,『月刊こいまじ』のＰＲアイドル,"PR idol for ""Monthly Koimaji",,
ST_Commu_MD/Title_workchr_0405_B_01_00,アイドル一芸の道,Idol's one art path,,
ST_Commu_MD/Title_workchr_0405_C_01_00,ｉｄｏｌ＠ｔｖ　ＫＡＷＡＩＩ,idol@tv KAWAII,,
ST_Commu_MD/Title_workchr_0501_A_01_00,玲音「営業A」,Leon: Job A,,
ST_Commu_MD/Title_workchr_0502_A_01_00,詩花「営業A」,Shika: Job A,,
ST_Commu_MD/Title_workchr_0601_A_01_00,チャレンジＴＨＥアイドル,Challenge THE Idol,,
ST_Commu_MD/Title_workchr_0601_B_01_00,芸能人・誰も知らない家庭の事情！,"Celebrities, family circumstances that no one knows!",,
ST_Commu_MD/Title_workchr_0601_C_01_00,Ｆｌｏｗｉｎｇ　過去と現在,Flowing Past and Present,,
ST_Commu_MD/Title_workchr_0602_A_01_00,亜夜「営業A」,Aya: Job A,,
